1639754428850176	0
1651572765364224	0
1671998765801472	11
1682073907630080	0
1683031769227264	0
1684673403035648	11
1702086400016384	11
1714641013047297	0
1719793459658753	0
1724626799435776	0
1726790259187712	0
1734455983087616	0
1746710514638848	0
1753056756629504	11
1779903745757184	0
1780783056420864	0
1801751774629888	11
1802810211434496	0
1809021640122369	0
1844478700683264	0
1867363741859840	0
1981766814400512	0
2014149525639169	0
2018455624622080	0
2024037614100480	0
2042586478936064	13
2044016732405760	0
2048896050135040	0
2058089536692225	0
2058363600904192	11
2060455715545088	0
2060993744080896	0
2071849299083264	0
2082586453090305	14
2088676716716032	13
2090540266946560	0
2090870996213760	0
2092653512491011	0
2116090754760704	11
2135071653888000	11
2146280209915905	0
2176067481640960	0
2193810662625283	0
2223978500329474	0
2308252633137152	0
2320887726473216	0
2340373112291328	0
2375187584524288	11
2377390030327808	11
2385402186960897	12
2394489150775296	0
2401458595045376	11
2402031260139520	11
2402133005574144	11
2402270847176704	11
2402422911664128	11
2402508844572672	11
2402706455011328	11
2402784418729984	11
2403413799215104	11
2403498054393856	11
2403787260043265	11
2404507367505920	11
2405252108124160	11
2405332219338752	11
2405390759235584	12
2406664560971779	11
2406763282305024	14
2409153146392577	11
2409173144829952	0
2409371229233152	11
2410582833631232	11
2411395786219521	11
2412980226498560	11
2414265893920768	11
2415861327466496	11
2420910782947329	11
2427008931856384	11
2441284136476673	0
2459360831737856	0
2460522775576576	0
2471456009101312	11
2474378507849728	11
2485230464143361	0
2494813597335552	0
2509955626172416	0
2519240905072642	0
2521967810842626	0
2530007620517888	0
2552999016669185	0
2569326263541760	11
2584684894617600	0
2585817616748545	11
2586098865799168	11
2586124090347521	11
2602424544002048	0
2628989420048384	0
2668820325998592	0
2729212905529344	11
2729275820081153	11
2729326013325312	11
2730998877917184	11
2734117233893376	11
2734117254864896	11
2734597888548864	11
2735657445228544	11
2738520267427841	11
2761756388622336	11
2770463352684544	11
2770763320926208	11
2774104503492608	11
2776366068006912	0
2783317787156480	11
2783528940998656	11
2790801260150784	11
2793727386980353	11
2804762705666048	0
2804932679831552	0
2809121766121472	11
2812715735195648	11
2814174375710720	11
2815927695450112	0
2817975195271168	11
2819833276145664	11
2826596830416896	11
2828948710883328	0
2831277031948289	0
2832599932215296	11
2833657903448064	11
2839973661249536	11
2840028539527168	14
2859859208830976	0
2882209480441856	0
2882588175765505	0
2886930853265408	0
2894983363301376	0
2929451193073664	0
2929777136635904	0
2933980185763841	0
2938014980378624	0
2946952694071296	0
2985539737231360	0
2988007724425216	0
2993836829712384	0
3022485654081536	11
3062215959646208	0
3062217268269056	0
3062217561874432	0
3098911489130496	0
3107709310210048	11
3123014233231360	0
3127402972581888	0
3128693668978688	0
3136727224950785	0
3142795304894464	0
3156712840232960	0
3159265594310656	0
3165339001032704	12
3167581905100800	0
3170842536054786	0
3171242609745920	0
3175186195021824	11
3176259068624896	11
3197609351061504	0
3203060822179841	0
3204000149143552	11
3208136240406528	0
3211028267536385	0
3214586048151552	13
3218778951254018	0
3221871898136576	0
3231428854681600	0
3231428993093632	0
3231429060202496	0
3231429211201536	0
3231429337030657	0
3233072715665408	0
3233317272948737	0
3236083278024705	0
3247746932801536	0
3267861606830080	0
3278741144866816	0
3308160286728192	11
3337634696929280	0
3470609027698689	0
3515827689103360	11
3554662150053889	0
3562024722239489	0
3562031374409728	0
3575206278856705	0
3579743823732736	0
3588081554825216	0
3596517130641408	0
3597380674912256	0
3598743915995136	0
3605199851618305	0
3632951656976384	0
3733219614658560	0
3768496408240128	11
3788364075507712	0
3792026495623168	0
3800350096101376	0
3800350893019136	0
3800997654691840	0
3807358048276480	0
3816063506587648	0
3816064500633600	0
3831134215471104	0
3831134735572992	0
3837284902240256	0
3846812884533248	0
3846982137282560	0
3888388490919936	0
3947118863581184	0
3949305169707009	0
